Iterations: 50
Function Evaluations Limit: 150000
Population: 50

Prides Length: 4

Percent Nomads: 0.2
Percent Roaming: 0.2
Percent Sex: 0.8

Mating Rate: 0.3
Mutation Probability: 0.2
Immigration Rate: 0.4

Dimensions: 1
N-Dimension Space: -100:100

Fitness Iterations:
0.101231
0.395679, 0.432301, 0.33093, 1.42027, 1.30695, 1.08308, 0.356079, 0.828462, 0.188188, 0.980257, 0.501835, 1.35163, 1.48767, 0.438258, 0.320504, 2.23594, 0.942081, 0.813639, 1.04174, 0.486582, 0.256915, 0.35536, 0.251081, 1.20554, 0.0417009, 0.424016, 1.24658, 0.101231, 0.411315, 0.165026, 0.566351, 0.150104, 2.24716, 1.95761, 2.17284, 0.550675, 3.14139, 1.21366, 0.504294, 1.37863, 1.77476, 0.813031, 1.52949, 1.30941, 0.506398, 1.63651, 1.78375, 0.50198, 1.39862, 1.52493, 

0.291878, 0.432301, 0.33093, 1.30695, 0.356079, 0.188188, 1.42483, 0.158298, 0.0417009, 0.828462, 0.501835, 0.50198, 0.372901, 1.45988, 0.942081, 1.04174, 0.117731, 0.10585, 0.196045, 0.101231, 0.256915, 0.35536, 1.20554, 1.24658, 0.411315, 0.161364, 0.0948426, 0.632859, 0.980257, 0.504294, 0.566351, 0.150104, 2.00823, 1.95761, 2.17284, 0.550675, 2.63768, 1.05345, 0.241766, 0.813639, 0.779726, 1.20631, 0.395679, 0.506398, 1.23349, 1.0912, 0.698717, 0.690685, 1.08308, 1.09307, 

0.291878, 0.34647, 1.30695, 1.42483, 0.0417009, 0.828462, 3.30209, 0.201618, 0.550675, 0.101231, 0.35536, 0.50198, 0.812586, 1.04174, 0.117731, 0.196045, 1.00404, 0.356079, 0.161364, 0.0948426, 0.256915, 0.162551, 1.20554, 1.24658, 0.632859, 0.668476, 0.593867, 0.188188, 0.10585, 0.158298, 0.249838, 0.150104, 2.00823, 1.46459, 0.594354, 0.241766, 0.261813, 0.372901, 0.411315, 0.33093, 0.734754, 0.432301, 0.506398, 0.698717, 0.690685, 0.395679, 0.501835, 0.43316, 0.813639, 0.942081, 

0.0942381, 0.00755122, 1.42483, 0.0417009, 0.201618, 2.29699, 1.97444, 0.330689, 0.593867, 0.33093, 0.35536, 0.395679, 0.864543, 0.161364, 0.0948426, 2.30953, 0.359511, 0.196045, 0.101231, 0.117731, 0.0741044, 0.00657662, 1.24658, 0.668476, 0.10585, 0.158298, 0.159996, 0.550675, 0.188188, 0.372901, 0.249838, 0.150104, 2.00823, 1.46459, 0.594354, 0.241766, 0.276263, 0.411315, 0.261813, 0.428314, 0.432301, 0.506398, 0.290229, 0.433649, 0.501835, 0.43316, 0.34647, 0.50198, 0.632859, 0.713983, 

0.0741044, 0.00460601, 0.183162, 0.559689, 1.97444, 0.33093, 0.720813, 0.0654051, 0.330689, 0.0948426, 0.180794, 0.280429, 0.864543, 0.359511, 0.101231, 0.489208, 1.99136, 0.411315, 0.372901, 0.117731, 0.00657662, 0.0146413, 0.10585, 0.158298, 0.159996, 0.188188, 1.05878, 0.196045, 0.00397381, 0.0716683, 0.150104, 0.0236699, 1.46459, 0.594354, 0.241766, 0.276263, 1.88621, 0.161364, 0.227361, 0.0417009, 0.432301, 0.35536, 0.43316, 0.34647, 0.290229, 0.395679, 0.0942381, 0.249838, 0.428314, 0.550675, 

